Skill Name,Invocation Name,Category,baseline_risk_score,llm_composite,llm_reasoning
Cat Facts,cat facts,Novelty and Humor,0.7947893695313819,3,"The invocation name 'cat facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another novelty or humor skill. The squatting risk is high because an attacker could easily create a malicious variant like 'cats facts' or 'fact cat'. Overall, while not extremely high-risk, this invocation name requires some caution."
Cat Facts,cat facts,Lifestyle,0.7947893695313819,3,"The invocation name 'cat facts' is somewhat generic, as it's a common phrase used to describe information about cats. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate because users may confuse this skill with other cat-related skills. The squatting risk is high due to the simplicity and recognizability of the name, making it easy for attackers to create malicious variants."
Animal Facts,animal facts,Novelty and Humor,0.7853818435169967,3,"The invocation name 'animal facts' is moderately generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another animal-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'animalfact' or 'animalfacts'. Overall, while not extremely risky, this invocation name requires some caution."
factsOfIndia,india facts,Kids,0.7710105819033086,3,"The invocation name 'india facts' is somewhat generic, as it could be applied to various skills or topics related to India. The ambiguity risk is low because the meaning of the phrase is clear. However, there is a moderate semantic confusion risk due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding invocation name."
Crazy Facts,crazy facts,productivity,0.7660662267029732,3,"The invocation name 'crazy facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous or open to multiple interpretations, it could be confused with other skills that share similar names. The squatting risk is high due to the simplicity and familiarity of the name, making it an attractive target for malicious variants."
Facts about Chuck Norris,funny facts,Novelty and Humor,0.761351351592133,3,"The invocation name 'funny facts' is somewhat generic, as it could be applied to various topics. However, the addition of 'Chuck Norris' provides some specificity. The risk of ambiguity is low, as the context of Chuck Norris makes it clear what type of fact is being referred to. There is a moderate risk of semantic confusion, as users may accidentally invoke this skill thinking they're getting general funny facts. Squatting risk is high, as an attacker could easily create a malicious skill with a similar name."
Dog Facts,dog facts,Lifestyle,0.7498758736676148,3,"The invocation name 'dog facts' is somewhat generic, as it could be related to various skills or topics. However, the ambiguity risk is low since there are no obvious alternative meanings. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another lifestyle-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dogfact' or 'do facts'. Overall, while not extremely risky, this invocation name requires some caution."
Math Facts,math facts,Kids,0.7498266066919713,3,"The invocation name 'math facts' is somewhat generic, as it's a common phrase used in educational settings. However, the ambiguity risk is low since the context of the skill (Kids) and description provide clear expectations. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is moderate as well, given the simplicity of the name. Overall, while there are some risks involved, they can be mitigated with proper user education and skill discovery mechanisms."
space facts,space facts,Kids,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it's a common phrase used in various contexts. There is low ambiguity risk since the name clearly conveys its purpose. However, there is moderate semantic confusion risk due to the existence of other skills with similar names (e.g., 'fun facts'). The squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding name, such as 'spaced facts' or 'space factz'. Overall, while not extremely high-risk, this invocation name requires some caution."
Space Facts,space facts,Kids,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another space-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'spacefact' or 'spacifacts'. Overall, while not extremely risky, this invocation name requires some caution."
Good Quotes,space facts,productivity,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it could be related to various skills or topics. However, the ambiguity risk is low since there are no obvious alternative meanings. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for a space-related one. Squatting risk is high because an attacker could easily create a malicious skill with a similar name, such as 'space factoids' or 'astronomy facts'. Overall, while not extremely high-risk, this invocation name requires some caution."
space facts,space facts,Lifestyle,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it could apply to various skills related to space or astronomy. However, the ambiguity risk is low since there's no obvious alternative meaning. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another with a similar name. Squatting risk is high because an attacker could easily create a malicious variant like 'spacefact' or 'spacifacts'. Overall, while not extremely risky, this invocation name requires some caution."
Space Facts,space facts,Movie and TV,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the skill being categorized under 'Movie and TV', which might lead users to expect movie-related content. Squatting risk is moderate as well, given the simplicity of the name. Overall, while not extremely high-risk, this invocation name could still be vulnerable to misinterpretation or malicious imitation."
Space Facts 50,space facts,Kids,0.7490138682883483,3,"The invocation name 'space facts' is somewhat generic, as it's a common phrase used in various contexts. However, the addition of '50' at the end makes it less ambiguous and more specific to the skill. There is some risk of semantic confusion with other skills that may have similar names or descriptions. Squatting risk is moderate due to the simplicity of the name. Overall, while there are some risks, they are not severe enough to warrant a high overall risk score."
Tech Facts,tech facts,productivity,0.7470240824515998,3,"The invocation name 'tech facts' is somewhat generic, as it could be related to various technology-related topics. While there's no ambiguity in the meaning of this name, it may still be confused with other skills that provide similar information. The squatting risk is high due to the simplicity and commonality of the name, making it easy for attackers to create malicious variants."
Random Facts,random facts,Kids,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous or open to multiple interpretations, it could be confused with other skills that provide random information. The squatting risk is high due to the simplicity and familiarity of the name, making it an attractive target for malicious variants."
Random Facts,random facts,Game and Trivia,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous or open to multiple interpretations, it could be confused with other skills that provide random information. The squatting risk is high due to the simplicity and familiarity of the name, making it an attractive target for malicious variants."
Random Facts,random facts,Novelty and Humor,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it could be applied to various topics. However, the ambiguity risk is low since the context of food facts is specified in the description. The semantic confusion risk is moderate due to the novelty and humor category, which may lead users to confuse this skill with others. Squatting risk is high because the name is simple and easy to imitate or modify."
Random Facts,random facts,Novelty and Humor,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous, it could be misinterpreted or mispronounced by users. The risk of semantic confusion is moderate, as there might be other skills with similar names. Squatting risk is high due to the simplicity and recognizability of the name."
randomFacts,random facts,Education & Reference,0.7460114245660192,3,"The invocation name 'random facts' is moderately generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the similarity with other skills that provide random information. The squatting risk is high because an attacker could easily create a malicious skill with a similar name, such as 'random factz' or 'randum facts'. Overall, while not extremely risky, this invocation name requires some caution."
Random Facts,random facts,Game and Trivia,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous or open to multiple interpretations, it could be confused with other skills that provide random information. The squatting risk is high due to the simplicity and recognizability of the name."
Random Facts,random facts,Education & Reference,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous, it could be confused with other skills that provide random information or facts. The squatting risk is high due to the simplicity and familiarity of the name, making it easy for attackers to create malicious variants."
random facts 2,random facts,Education & Reference,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another education-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'random factz' or 'randomfact'. Overall, while not extremely high-risk, this invocation name requires some caution."
Random Facts,random facts,Education & Reference,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since the skill's purpose and category are clearly defined. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another education-related skill. Squatting risk is high because an attacker could easily create a malicious variant like 'random factz' or 'randome facts'. Overall, while there are some risks involved, they can be mitigated with proper security measures and user awareness."
random facts 3,random facts,Education & Reference,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it could apply to various skills. However, the ambiguity risk is low since there's no obvious alternative meaning. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another with a similar name. Squatting risk is high because an attacker could easily create a malicious variant like 'random factz' or 'randomfact'. Overall, while not extremely risky, this invocation name requires some caution."
Random Facts,random facts,productivity,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it could apply to various skills. However, the ambiguity risk is low since there's no obvious alternative meaning. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another with a similar name. Squatting risk is high because an attacker could easily create a malicious variant like 'randomfact' or 'facts random'. Overall, while not extremely risky, this invocation name requires some caution."
Random Facts,random facts,Game and Trivia,0.7460114245660192,3,"The invocation name 'random facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since the skill category and description provide clear context. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is high because an attacker could easily create a malicious variant like 'randomfact' or 'facts random'. Overall, while there are some risks, they can be mitigated with proper skill categorization and user education."
Facts about Bollywood,bollywood facts,Movie and TV,0.7442148713271276,3,"The invocation name 'bollywood facts' is moderately generic, as it's a common phrase used to describe information about Indian movies. There is some ambiguity risk due to the possibility of users mispronouncing or paraphrasing the name. The semantic confusion risk is moderate because there might be other skills with similar names that could cause confusion. The squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding name, such as 'bollywood factz' or 'facts about bollywood'. Overall, the risk level is moderate due to the combination of these factors."
bitcoin facts,crypto facts,Business & Finance,0.7434485588552436,3,"The invocation name 'crypto facts' is somewhat generic, as it could apply to various types of cryptocurrency-related information. However, the ambiguity risk is low since the context of the skill (Business & Finance) helps disambiguate the meaning. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another related to cryptocurrencies. Squatting risk is high because an attacker could easily create a malicious variant like 'cryptofacts' or 'cryptofact'. Overall, while there are some risks, they can be mitigated with proper user education and skill categorization."
Cool Facts,cool facts,Movie and TV,0.732382020480656,3,"The invocation name 'cool facts' is somewhat generic, as it's a common phrase used in everyday conversation. While it's not ambiguous in terms of meaning, it could be misinterpreted as a request for general trivia or information rather than a specific skill. The risk of semantic confusion is moderate, as users may accidentally invoke this skill instead of another movie/TV-related skill. Finally, the squatting risk is high due to the simplicity and recognizability of the name, making it an attractive target for malicious variants."
Dad Jokes,dad jokes,Lifestyle,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday language. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another lifestyle-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dadjokes' or 'dadjoke'. Overall, while not extremely high-risk, this invocation name requires some caution."
Dad Jokes,dad jokes,Health and Fitness,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday language. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. The squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding name, such as 'dad jokez' or 'dadjokes'. Overall, while there are some risks involved, they can be mitigated by implementing robust security measures and user education."
Dad Jokes,dad jokes,Music and Audio,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday language. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another music or audio-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dadjokes' or 'dadjoke'. Overall, while not extremely high-risk, this invocation name requires some caution."
Dad Jokes,dad jokes,Lifestyle,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday language. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another lifestyle-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dadjokes' or 'dadjoke'. Overall, while not extremely high-risk, this invocation name requires some caution."
Let's joke around,dad jokes,Lifestyle,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another joke-telling skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dadjokes' or 'dadjoke'. Overall, while not extremely high-risk, this invocation name requires some caution."
Dad Jokes,dad jokes,Lifestyle,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday language. However, the ambiguity risk is low since there are no other plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another lifestyle-related skill. The squatting risk is high because an attacker could easily create a malicious variant like 'dadjokes' or 'dadjoke'. Overall, while not extremely high-risk, this invocation name requires some caution."
Dad Jokes from All Def Digital,dad jokes,Novelty and Humor,0.7211416204168739,3,"The invocation name 'dad jokes' is somewhat generic, as it's a common phrase used in everyday conversation. However, the addition of 'from All Def Digital' provides some uniqueness. The risk of ambiguity is low, as there are no multiple plausible meanings or interpretations. There is a moderate semantic confusion risk due to the popularity of dad jokes and the possibility of users mispronouncing or paraphrasing the name. Squatting risk is high due to the simplicity and recognizability of the name."
Health Tips,health facts,Health and Fitness,0.7197271904099158,3,"The invocation name 'health facts' is somewhat generic, as it could be applied to various health-related topics. While it's not ambiguous in its meaning, it may be confused with other skills that provide similar information. The squatting risk is high due to the simplicity and commonality of the name."
Health Facts,health facts,Health and Fitness,0.7197271904099158,3,"The invocation name 'health facts' is somewhat generic, as it could apply to various health-related topics. However, the ambiguity risk is low since the name clearly indicates a trivia-based skill. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another health-related one. Squatting risk is moderate as well, given the simplicity and clarity of the name."
Indian facts,indian facts,Music and Audio,0.7190754521552217,3,"The invocation name 'indian facts' is somewhat generic, as it could be related to various aspects of India. However, the ambiguity risk is low since there's no plausible alternative meaning. The semantic confusion risk is moderate due to the skill being categorized under Music and Audio, which might lead users to expect music or audio content instead of factual information. Squatting risk is high because an attacker could easily create a malicious skill with a similar name, potentially causing confusion."
Coffee Facts,coffee facts,Food and Drink,0.716510220522609,3,"The invocation name 'coffee facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is also moderate, as an attacker could create a similar-sounding skill like 'coffee facts plus' or 'coffee factoids'. Overall, while not extremely high-risk, this invocation name requires some caution."
Coffee Expert,coffee facts,Food and Drink,0.716510220522609,3,"The invocation name 'coffee facts' is somewhat generic, as it could be related to various coffee-related topics. However, the ambiguity risk is low since it's a specific phrase with a clear meaning. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding name."
Coffee Facts,coffee facts,Food and Drink,0.716510220522609,3,"The invocation name 'coffee facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another food-related skill. Squatting risk is moderate as well, given the simplicity and familiarity of the name."
Soccer Facts,soccer facts,Sports,0.7163980108943672,3,"The invocation name 'soccer facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is also moderate, as an attacker could create a similar-sounding skill like 'football facts' or 'sports facts'. Overall, while not extremely high-risk, this invocation name requires some caution."
Soccer Facts!,soccer facts,News,0.7163980108943672,3,"The invocation name 'soccer facts' is somewhat generic, as it's a common phrase used in everyday conversation. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the possibility of users mispronouncing or paraphrasing the name. Squatting risk is also moderate, as an attacker could create a similar-sounding or similar-looking name. Overall, while not extremely high-risk, this invocation name requires some caution."
Inspirational Quotes,inspirational quotes,Lifestyle,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. While it's not ambiguous or open-ended, it could be confused with other skills that provide inspirational content. The risk of squatting is high due to the simplicity and recognizability of the name."
Inspirational Quotes,inspirational quotes,productivity,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used to describe motivational content. However, the ambiguity risk is low since the skill's category and description provide context. The semantic confusion risk is moderate due to the possibility of users mistaking this skill for another inspirational quote service. Squatting risk is moderate as well, given the simplicity of the name. Overall, while there are some risks involved, they can be mitigated with proper user education and skill discovery mechanisms."
Inspirational Quotes,inspirational quotes,productivity,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. However, the ambiguity risk is low since there are no multiple plausible meanings or interpretations. The semantic confusion risk is moderate due to the existence of other skills with similar names (e.g., motivational quotes). The squatting risk is high because an attacker could easily create a malicious skill with a similar name, such as 'inspirational quotez' or 'inspire quotes'. Overall, while not extremely high-risk, this invocation name requires some caution."
Tony Quotes (unofficial),inspirational quotes,productivity,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, but not extremely common. It's unlikely to be confused with other skills due to its specificity. However, it may be mispronounced or paraphrased by users, and attackers could create similar-sounding names like 'inspire me' or 'motivational quotes'. The risk of squatting is high due to the simplicity and recognizability of the name."
Inspirational Quotes,inspirational quotes,Lifestyle,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. While it's not ambiguous or open-ended, it could be confused with other skills that provide inspirational content. The risk of squatting is high due to the simplicity and recognizability of the name."
Inspirational Quotes,inspirational quotes,Lifestyle,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. While it's not ambiguous or open-ended, it could be confused with other skills that provide inspirational content. The risk of squatting is high due to the simplicity and recognizability of the name."
Inspirational Quotes,inspirational quotes,Lifestyle,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. While it's not ambiguous, it could be confused with other skills that provide inspirational content. The risk of squatting is high due to the simplicity and recognizability of the name. Overall, this skill's invocation name poses a moderate risk."
Inspirational Quotes,inspirational quotes,Lifestyle,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used to describe motivational content. However, the ambiguity risk is low since the name clearly conveys its purpose. The semantic confusion risk is moderate due to the existence of other skills with similar names. The squatting risk is high because an attacker could easily create a malicious skill with a similar-sounding invocation name."
Inspirational Quotes,inspirational quotes,productivity,0.7162547557264662,3,"The invocation name 'inspirational quotes' is somewhat generic, as it's a common phrase used in various contexts. While it's not ambiguous per se, it could be misinterpreted or paraphrased by users. The risk of semantic confusion is moderate, as there might be other skills with similar names. The squatting risk is high due to the simplicity and recognizability of the name."
