Skill Name,Invocation Name,Category,baseline_risk_score,llm_composite,llm_reasoning
Cat Facts,cat facts,Lifestyle,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it directly describes the content of the skill, which could lead to confusion with other similar skills. There is a moderate risk of ambiguity since users might mispronounce or abbreviate the name. Additionally, the name is easy to imitate, increasing the squatting risk from malicious actors. Overall, the skill has a moderate risk profile due to these factors."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or phrases. While it has a specific meaning, the commonality of the words increases the risk of mispronunciation and imitation by malicious actors. Overall, the skill has moderate risks due to its generic nature and potential for squatting."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or content. While it has a specific focus, the commonality of the terms increases the risk of mispronunciation and imitation by malicious actors. Overall, the combination of these factors leads to a moderate overall risk assessment."
Cat Facts,cat facts,Lifestyle,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or content related to cats. While it has some ambiguity, it is primarily clear in its intent. The risk of squatting is high due to the commonality of the phrase, which could allow malicious actors to create similar-sounding skills. Overall, the skill has a moderate risk profile due to these factors."
Cat Facts,cat facts,Kids,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it could apply to various cat-related content, leading to a higher genericity risk. While it is not highly ambiguous, it could be confused with other pet-related skills. The name is easy to imitate, increasing squatting risk, but the overall risk remains moderate due to its specific focus on cat facts."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it directly describes the content of the skill, which could lead to confusion with other similar skills. There is a moderate risk of ambiguity since users might mispronounce or abbreviate the name. Additionally, the name is easy to imitate, increasing the squatting risk, especially since it is a simple phrase that could be easily replicated by malicious actors."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it could apply to various cat-related content, leading to a higher genericity risk. While it is not highly ambiguous, there is potential for confusion with other animal-related skills. The name is easy to imitate, increasing squatting risk, but the overall risk remains moderate due to its specific focus on cat facts."
catfacts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or content. While it has low ambiguity, the commonality of the phrase increases the risk of squatting by malicious actors. Overall, the skill's name presents moderate risks due to its simplicity and potential for imitation."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it directly describes the content of the skill, which could lead to confusion with other similar skills. There is a moderate risk of mispronunciation or abbreviation, and the name could easily be imitated by malicious actors. Overall, while it is clear and straightforward, its commonality raises several risks."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is somewhat generic, as it directly describes the content of the skill, which increases the risk of similar names. While it is not highly ambiguous, it could be confused with other skills related to cats or facts. The risk of squatting is significant due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills."
CatFacts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or phrases. While it has a specific focus on cats, the commonality of the terms increases the risk of mispronunciation and ambiguity. Additionally, the simplicity of the name makes it easy for attackers to create similar-sounding variants, raising squatting concerns. Overall, the skill has moderate risk due to these factors."
Cat Facts,cat facts,Novelty and Humor,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or content about cats. While it has a clear meaning, the commonality of the phrase increases the risk of mispronunciation and imitation by malicious actors. Overall, the skill has moderate risks due to its generic nature and potential for squatting."
Cat Facts,cat facts,Social,0.774373982412903,3,"The invocation name 'cat facts' is quite generic, making it susceptible to confusion with other similar skills or applications. While it has a clear meaning, the commonality of the phrase increases the risk of mispronunciation and imitation by malicious actors. Overall, the skill has moderate risks due to its generic nature and potential for confusion with other cat-related content."
Crazy Facts,crazy facts,productivity,0.7661129831636385,3,"The invocation name 'crazy facts' is somewhat generic, which could lead to confusion with other skills that may use similar phrases. There is a moderate risk of ambiguity as users might mispronounce or paraphrase the name. Additionally, the name is easy to imitate, increasing the squatting risk from malicious actors. Overall, the skill has a moderate risk profile due to these factors."
Math Facts,math facts,Kids,0.7498654725981678,3,"The invocation name 'math facts' is quite generic, making it susceptible to confusion with other educational skills or apps focused on math. While it has a clear purpose, the commonality of the terms increases the likelihood of mispronunciation or misinterpretation. Additionally, the simplicity of the name makes it easy for attackers to create similar-sounding variants, raising squatting concerns."
Space Facts,space facts,Movie and TV,0.7490524057712107,3,"The invocation name 'space facts' is quite generic, making it susceptible to confusion with other skills or trivia-related content. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and similarity to other skills. Additionally, the straightforward nature of the name makes it easier for attackers to create similar-sounding variants, raising squatting concerns."
Space Facts,space facts,Kids,0.7490524057712107,3,"The invocation name 'space facts' is quite generic, making it susceptible to confusion with other skills or content related to space. While it has some ambiguity, it is relatively straightforward in meaning. The risk of squatting is high due to the commonality of the phrase, which could allow malicious actors to create similar-sounding skills. Overall, the skill presents moderate risks across these dimensions."
Indian historical facts,indian facts,News,0.7313702226465255,3,"The invocation name 'indian facts' is somewhat generic, which could lead to confusion with other skills that provide information about India. While it has a specific focus on historical facts, the commonality of the terms used increases the risk of mispronunciation and similarity to other skills. Additionally, the name could be easily imitated by malicious actors, raising squatting concerns."
Bollywood Facts,bollywood facts,Movie and TV,0.7239186559927121,3,"The invocation name 'bollywood facts' is somewhat generic, as it could apply to various topics within Bollywood, leading to a moderate genericity risk. There is a low ambiguity risk since it primarily refers to Bollywood-related facts. However, the name could be confused with other skills that provide similar content, increasing semantic confusion risk. The squatting risk is high due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills."
Coffee Expert,coffee facts,Food and Drink,0.7165317670549878,3,"The invocation name 'coffee facts' is quite generic, making it susceptible to confusion with other coffee-related skills. While it has some ambiguity, it primarily conveys a specific topic. The risk of squatting is high due to the commonality of the terms, allowing for easy imitation by malicious actors. Overall, the skill has a moderate risk profile due to these factors."
Coffee Facts,coffee facts,Food and Drink,0.7165317670549878,3,"The invocation name 'coffee facts' is quite generic, making it susceptible to confusion with other coffee-related skills. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and misinterpretation. Additionally, the simplicity of the name makes it easy for attackers to create similar-sounding variants, raising squatting concerns."
Coffee Facts,coffee facts,Food and Drink,0.7165317670549878,3,"The invocation name 'coffee facts' is quite generic, making it susceptible to confusion with other coffee-related skills. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and abbreviation. Additionally, the simplicity of the name makes it easy for attackers to create similar-sounding variants, raising the squatting risk."
Coffee Facts,coffee facts,Food and Drink,0.7165317670549878,3,"The invocation name 'coffee facts' is quite generic, making it susceptible to confusion with other coffee-related skills or content. While it has some ambiguity, it is relatively straightforward in meaning. The risk of squatting is high due to the commonality of the phrase, which could allow malicious actors to create similar-sounding skills. Overall, the skill presents moderate risk due to these factors."
Soccer Facts,soccer facts,Sports,0.7164487726594565,3,"The invocation name 'soccer facts' is quite generic, making it susceptible to confusion with other sports-related skills. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and potential imitation by malicious actors. Overall, the skill has a moderate risk profile due to its generic nature and potential for squatting."
Soccer Facts,soccer facts,News,0.7164487726594565,3,"The invocation name 'soccer facts' is quite generic, making it susceptible to confusion with other similar skills or content related to soccer. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and imitation by malicious actors. Overall, the skill has a moderate risk profile due to its generic nature and potential for squatting."
Soccer Facts,soccer facts,Sports,0.7164487726594565,3,"The invocation name 'soccer facts' is quite generic, making it susceptible to confusion with other similar skills or content related to soccer. While it has a specific focus, the commonality of the terms increases the risk of mispronunciation and imitation by malicious actors. Overall, the combination of these factors leads to a moderate overall risk assessment."
Inspirational Quotes,inspirational quotes,productivity,0.7163066849710987,3,"The invocation name 'inspirational quotes' is quite generic, making it susceptible to confusion with other similar skills. While it has a clear purpose, the commonality of the phrase increases the risk of mispronunciation and imitation by malicious actors. Overall, the skill has moderate risks due to its generic nature and potential for squatting."
Inspirational Quotes,inspirational quotes,productivity,0.7163066849710987,3,"The invocation name 'inspirational quotes' is quite generic, making it susceptible to confusion with other similar skills. While it has some ambiguity, it is primarily clear in its intent. However, the commonality of the phrase increases the risk of squatting, as attackers could easily create similar-sounding skills to exploit users. Overall, the skill has a moderate risk profile due to these factors."
Football Facts,football facts,Sports,0.714094015177693,3,"The invocation name 'football facts' is quite generic, making it susceptible to confusion with other sports-related skills. While it has some ambiguity, it is primarily clear in its intent. However, the simplicity of the name increases the risk of squatting, as attackers could easily create similar-sounding skills. Overall, the combination of these factors leads to a moderate overall risk assessment."
Football facts,football facts,Movie and TV,0.714094015177693,3,"The invocation name 'football facts' is quite generic, making it susceptible to confusion with other football-related skills or content. While it has some ambiguity, it primarily conveys a specific topic. The risk of squatting is high due to the commonality of the name, allowing for easy imitation by malicious actors. Overall, the skill has a moderate risk profile due to these factors."
Tennis Facts,tennis facts,Sports,0.7073535586032119,3,"The invocation name 'tennis facts' is somewhat generic, as it directly describes the content of the skill, which could lead to confusion with other similar skills. There is a moderate risk of mispronunciation or abbreviation by users, and the name could be easily imitated by malicious actors, increasing the squatting risk. Overall, while the skill is specific to tennis, its common phrasing presents several risks."
Fun Facts,fun facts,Novelty and Humor,0.7026595624657653,3,"The invocation name 'fun facts' is quite generic, making it susceptible to confusion with other similar skills. While it has a clear meaning, the commonality of the phrase increases the risk of mispronunciation and abbreviation. Additionally, the simplicity of the name makes it easier for attackers to create similar-sounding variants, raising squatting concerns."
Whose Turn to take the dogs out,whose turn,Communication,0.7000901742366233,3,"The invocation name 'whose turn' is somewhat generic and could be easily confused with other similar skills that involve decision-making or task assignment. It has a moderate level of ambiguity as it could refer to various contexts beyond just taking out the dogs. The risk of squatting is high due to the simplicity of the phrase, making it easy for malicious actors to create similar-sounding skills."
Whose Turn,whose turn,Social,0.7000901742366233,3,"The invocation name 'whose turn' is quite generic, making it susceptible to confusion with other similar phrases or skills. While it has a clear purpose, the commonality of the phrase increases the risk of mispronunciation and ambiguity. Additionally, the simplicity of the name makes it easy for attackers to create similar-sounding variants, raising squatting concerns. Overall, the skill has moderate risks that should be considered for user safety and clarity."
Psychological Facts About Love,love facts,Movie and TV,0.6984686502839811,3,"The invocation name 'love facts' is quite generic, making it susceptible to confusion with other skills or content related to love. While it has some ambiguity, it primarily conveys a specific theme. The risk of squatting is high due to the commonality of the terms, allowing for easy imitation by malicious actors. Overall, the skill has a moderate risk profile due to these factors."
halloweenFacts,halloween facts,Movie and TV,0.6977802519399213,3,"The invocation name 'halloween facts' is somewhat generic, as it could apply to various Halloween-related content, leading to a higher genericity risk. There is a moderate level of ambiguity since it could be interpreted in different contexts. The name could be confused with other Halloween-themed skills, contributing to semantic confusion. Additionally, the simplicity of the name makes it susceptible to squatting by malicious actors creating similar-sounding skills."
Beer Facts,beer facts,Food and Drink,0.6928102953747007,3,"The invocation name 'beer facts' is somewhat generic, which could lead to confusion with other skills related to beer or drinks. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and similarity to other skills. Additionally, the straightforward nature of the name makes it easier for malicious actors to create similar-sounding variants, raising the squatting risk."
FruitFacts,fruit facts,Food and Drink,0.6916680113262899,3,"The invocation name 'fruit facts' is quite generic, making it susceptible to confusion with other similar skills or content. While it has a clear meaning, the commonality of the terms increases the risk of mispronunciation and misinterpretation. Additionally, the simplicity of the name allows for easy imitation by malicious actors, raising squatting concerns. Overall, the combination of these factors results in a moderate overall risk."
My Burns,my burns,Social,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, which could lead to confusion with other similar skills or phrases. It has a moderate level of ambiguity as it could refer to various contexts, including physical burns or humorous insults. The risk of squatting is high due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills. Overall, the skill presents a moderate risk profile."
My Burns,my burns,Social,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, which could lead to confusion with other similar skills or phrases. It has a moderate level of ambiguity as it could refer to various types of burns (e.g., physical injuries or humorous insults). The risk of squatting is high due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills. Overall, the skill presents a moderate risk profile."
My Burns,my burns,Social,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, which could lead to confusion with other similar skills or phrases. It has a moderate level of ambiguity as it could refer to various contexts, including physical burns or humorous insults. The risk of squatting is high due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills. Overall, the skill presents a moderate risk profile."
My Burns,my burns,Communication,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, as it could refer to various types of burns or jokes, leading to moderate genericity and semantic confusion risks. Additionally, the name is easy to imitate or create variants of, increasing the squatting risk. Overall, the skill's name presents a moderate risk profile due to these factors."
My burns,my burns,Communication,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, which could lead to confusion with other similar skills or phrases. It has a moderate level of ambiguity as it could refer to various types of 'burns' (e.g., physical injuries or humorous insults). The risk of squatting is high due to the simplicity of the name, making it easy for malicious actors to create similar-sounding skills."
My Burns,my burns,Communication,0.6906958980166669,3,"The invocation name 'my burns' is somewhat generic, as it could refer to various types of burns or jokes, leading to moderate genericity and semantic confusion risks. Additionally, the name is easy to imitate or create variants of, increasing the squatting risk. Overall, while it has some unique aspects, the potential for confusion and imitation raises the overall risk to a moderate level."
My Burns,my burns,Food and Drink,0.6906958980166669,2,"The invocation name 'my burns' is somewhat generic, which could lead to confusion with other similar phrases. While it has low ambiguity, it could be confused with other skills that involve humor or food. The risk of squatting is moderate, as attackers could easily create similar-sounding names. Overall, the skill has a moderate risk profile due to its potential for confusion and imitation."
Rock Radio,rock radio,Music and Audio,0.6815937829066104,3,"The invocation name 'rock radio' is somewhat generic, as it could refer to various rock music stations, leading to a moderate genericity risk. There is a low level of ambiguity since it primarily refers to a specific type of music. However, the name could be confused with other similar skills, and the simplicity of the name makes it easy for attackers to create similar-sounding variants, resulting in a higher squatting risk. Overall, the skill has a moderate risk profile due to these factors."
"RockRadio - Classic, Ballads, Metal & more",rock radio,Music and Audio,0.6815937829066104,3,"The invocation name 'rock radio' is somewhat generic, which could lead to confusion with other music-related skills. While it is not highly ambiguous, users may mispronounce or abbreviate it, increasing the risk of semantic confusion. Additionally, the simplicity of the name makes it susceptible to squatting by malicious actors creating similar-sounding skills."
Ask My Buddy,my buddy,Communication,0.6761072356435904,3,"The invocation name 'my buddy' is relatively generic and could be used in various contexts, leading to a moderate genericity risk. It may also be confused with other skills that involve friendship or assistance, contributing to semantic confusion. The name's simplicity makes it susceptible to squatting, as attackers could easily create similar-sounding skills. Overall, the risks are moderate due to these factors."
Life Radio,life radio,Music and Audio,0.6723785450594283,3,"The invocation name 'life radio' is somewhat generic, which could lead to confusion with other radio-related skills. While it has a specific context, users may mispronounce or abbreviate it, increasing ambiguity. Additionally, the name is easy to imitate, posing a squatting risk for malicious actors. Overall, the combination of these factors results in a moderate overall risk."
Nutrition Facts,nutrition facts,Health and Fitness,0.6623157510000302,3,"The invocation name 'nutrition facts' is quite generic, making it susceptible to confusion with other health-related skills. While it has some ambiguity, it primarily conveys a clear purpose. The risk of squatting is high due to the commonality of the phrase, allowing for easy imitation by malicious actors. Overall, the skill has a moderate risk profile due to these factors."
Chore chart,chore chart,Lifestyle,0.6566809471569225,3,"The invocation name 'chore chart' is quite generic, making it susceptible to confusion with other similar skills or services. While it has some ambiguity, it primarily refers to a specific function of tracking chores. The risk of squatting is high due to the commonality of the terms, allowing for easy imitation by malicious actors. Overall, the skill's invocation name presents moderate to high risks in several dimensions."
Sleep Sounds by Sleep Jar®,sleep sounds,Music and Audio,0.6555161359313479,3,"The invocation name 'sleep sounds' is quite generic, making it susceptible to confusion with other similar skills or services. While it has some ambiguity, it is primarily clear in its intent. The risk of squatting is high due to the commonality of the phrase, which could allow malicious actors to create similar-sounding skills. Overall, the skill has a moderate risk profile due to these factors."
Love Radio,love radio,Music and Audio,0.6551862720027847,3,"The invocation name 'love radio' is somewhat generic, as it combines common terms that could apply to various audio services. There is a moderate risk of semantic confusion with other skills that may include 'love' or 'radio' in their names. Additionally, the name is easy to imitate, increasing the squatting risk, especially since it lacks distinctiveness. Overall, the skill has a moderate risk profile due to these factors."
